#1
double profiles(8760,3)
20102400.0 0.363929 0.680000
20106000.0 0.211658 0.880000
20109600.0 0.058114 1.000000
20113200.0 0.000000 0.950000
20116800.0 0.000000 0.750000
20120400.0 0.000000 0.520000
20124000.0 0.000000 0.350000
20127600.0 0.000000 0.260000
20131200.0 0.000000 0.220000
20134800.0 0.000000 0.180000
20138400.0 0.000000 0.160000
20142000.0 0.000000 0.160000
20145600.0 0.000000 0.180000
20149200.0 0.000000 0.280000
20152800.0 0.000000 0.400000
20156400.0 0.017202 0.450000
20160000.0 0.155307 0.500000
20163600.0 0.315982 0.550000
20167200.0 0.452796 0.580000
20170800.0 0.550922 0.600000
20174400.0 0.604356 0.580000
20178000.0 0.611048 0.550000
20181600.0 0.571243 0.520000
20185200.0 0.487079 0.550000
20188800.0 0.363412 0.680000
20192400.0 0.210738 0.880000
20196000.0 0.057058 1.000000
20199600.0 0.000000 0.950000
20203200.0 0.000000 0.750000
20206800.0 0.000000 0.520000
20210400.0 0.000000 0.350000
20214000.0 0.000000 0.260000
20217600.0 0.000000 0.220000
20221200.0 0.000000 0.180000
20224800.0 0.000000 0.160000
20228400.0 0.000000 0.160000
20232000.0 0.000000 0.180000
20235600.0 0.000000 0.280000
20239200.0 0.000000 0.400000
20242800.0 0.017158 0.450000
20246400.0 0.155623 0.500000
20250000.0 0.316595 0.550000
20253600.0 0.453544 0.580000
20257200.0 0.551674 0.600000
20260800.0 0.605005 0.580000
20264400.0 0.611506 0.550000
20268000.0 0.571430 0.520000
20271600.0 0.486925 0.550000
20275200.0 0.362860 0.680000
20278800.0 0.209782 0.880000
20282400.0 0.055978 1.000000
20286000.0 0.000000 0.950000
20289600.0 0.000000 0.750000
20293200.0 0.000000 0.520000
20296800.0 0.000000 0.350000
20300400.0 0.000000 0.260000
20304000.0 0.000000 0.220000
20307600.0 0.000000 0.180000
20311200.0 0.000000 0.160000
20314800.0 0.000000 0.160000
20318400.0 0.000000 0.180000
20322000.0 0.000000 0.280000
20325600.0 0.000000 0.400000
20329200.0 0.017119 0.450000
20332800.0 0.155950 0.500000
20336400.0 0.317214 0.550000
20340000.0 0.454292 0.580000
20343600.0 0.552419 0.600000
20347200.0 0.605641 0.580000
20350800.0 0.611943 0.550000
20354400.0 0.571590 0.520000
20358000.0 0.486739 0.550000
20361600.0 0.362274 0.680000
20365200.0 0.208790 0.880000
20368800.0 0.054875 1.000000
20372400.0 0.000000 0.950000
20376000.0 0.000000 0.750000
20379600.0 0.000000 0.520000
20383200.0 0.000000 0.350000
20386800.0 0.000000 0.260000
20390400.0 0.000000 0.220000
20394000.0 0.000000 0.180000
20397600.0 0.000000 0.160000
20401200.0 0.000000 0.160000
20404800.0 0.000000 0.180000
20408400.0 0.000000 0.280000
20412000.0 0.000000 0.400000
20415600.0 0.017085 0.450000
20419200.0 0.156285 0.500000
20422800.0 0.317839 0.550000
20426400.0 0.455039 0.580000
20430000.0 0.553156 0.600000
20433600.0 0.606262 0.580000
20437200.0 0.612360 0.550000
20440800.0 0.571724 0.520000
20444400.0 0.486522 0.550000
20448000.0 0.361653 0.680000
20451600.0 0.207763 0.880000
20455200.0 0.053751 1.000000
20458800.0 0.000000 0.950000
20462400.0 0.000000 0.750000
20466000.0 0.000000 0.520000
20469600.0 0.000000 0.350000
20473200.0 0.000000 0.260000
20476800.0 0.000000 0.220000
20480400.0 0.000000 0.180000
20484000.0 0.000000 0.160000
20487600.0 0.000000 0.160000
20491200.0 0.000000 0.180000
20494800.0 0.000000 0.280000
20498400.0 0.000000 0.400000
20502000.0 0.017057 0.450000
20505600.0 0.156627 0.500000
20509200.0 0.318467 0.550000
20512800.0 0.455783 0.580000
20516400.0 0.553884 0.600000
20520000.0 0.606868 0.580000
20523600.0 0.612754 0.550000
20527200.0 0.571831 0.520000
20530800.0 0.486274 0.550000
20534400.0 0.360997 0.680000
20538000.0 0.206701 0.880000
20541600.0 0.052607 1.000000
20545200.0 0.000000 0.950000
20548800.0 0.000000 0.750000
20552400.0 0.000000 0.520000
20556000.0 0.000000 0.350000
20559600.0 0.000000 0.260000
20563200.0 0.000000 0.220000
20566800.0 0.000000 0.180000
20570400.0 0.000000 0.160000
20574000.0 0.000000 0.160000
20577600.0 0.000000 0.180000
20581200.0 0.000000 0.280000
20584800.0 0.000000 0.400000
20588400.0 0.017034 0.450000
20592000.0 0.156977 0.500000
20595600.0 0.319098 0.550000
20599200.0 0.456524 0.580000
20602800.0 0.554601 0.600000
20606400.0 0.607456 0.580000
20610000.0 0.613126 0.550000
20613600.0 0.571910 0.520000
20617200.0 0.485993 0.550000
20620800.0 0.360307 0.680000
20624400.0 0.205605 0.880000
20628000.0 0.051444 1.000000
20631600.0 0.000000 0.950000
20635200.0 0.000000 0.750000
20638800.0 0.000000 0.520000
20642400.0 0.000000 0.350000
20646000.0 0.000000 0.260000
20649600.0 0.000000 0.220000
20653200.0 0.000000 0.180000
20656800.0 0.000000 0.160000
20660400.0 0.000000 0.160000
20664000.0 0.000000 0.180000
20667600.0 0.000000 0.280000
20671200.0 0.000000 0.400000
20674800.0 0.017016 0.450000
20678400.0 0.157333 0.500000
20682000.0 0.319730 0.550000
20685600.0 0.457260 0.580000
20689200.0 0.555308 0.600000
20692800.0 0.608027 0.580000
20696400.0 0.613475 0.550000
20700000.0 0.571961 0.520000
20703600.0 0.485680 0.550000
20707200.0 0.359582 0.680000
20710800.0 0.204474 0.880000
20714400.0 0.050263 1.000000
20718000.0 0.000000 0.950000
20721600.0 0.000000 0.750000
20725200.0 0.000000 0.520000
20728800.0 0.000000 0.350000
20732400.0 0.000000 0.260000
20736000.0 0.000000 0.220000
20739600.0 0.000000 0.180000
20743200.0 0.000000 0.160000
20746800.0 0.000000 0.160000
20750400.0 0.000000 0.180000
20754000.0 0.000000 0.280000
20757600.0 0.000000 0.400000
20761200.0 0.017001 0.450000
20764800.0 0.157695 0.500000
20768400.0 0.320363 0.550000
20772000.0 0.457990 0.580000
20775600.0 0.556001 0.600000
20779200.0 0.608579 0.580000
20782800.0 0.613799 0.550000
20786400.0 0.571982 0.520000
20790000.0 0.485335 0.550000
20793600.0 0.358822 0.680000
20797200.0 0.203309 0.880000
20800800.0 0.049065 1.000000
20804400.0 0.000000 0.950000
20808000.0 0.000000 0.750000
20811600.0 0.000000 0.520000
20815200.0 0.000000 0.350000
20818800.0 0.000000 0.260000
20822400.0 0.000000 0.220000
20826000.0 0.000000 0.180000
20829600.0 0.000000 0.160000
20833200.0 0.000000 0.160000
20836800.0 0.000000 0.180000
20840400.0 0.000000 0.280000
20844000.0 0.000000 0.400000
20847600.0 0.016991 0.450000
20851200.0 0.158061 0.500000
20854800.0 0.320996 0.550000
20858400.0 0.458713 0.580000
20862000.0 0.556681 0.600000
20865600.0 0.609111 0.580000
20869200.0 0.614098 0.550000
20872800.0 0.571974 0.520000
20876400.0 0.484957 0.550000
20880000.0 0.358027 0.680000
20883600.0 0.202111 0.880000
20887200.0 0.047851 1.000000
20890800.0 0.000000 0.950000
20894400.0 0.000000 0.750000
20898000.0 0.000000 0.520000
20901600.0 0.000000 0.350000
20905200.0 0.000000 0.260000
20908800.0 0.000000 0.220000
20912400.0 0.000000 0.180000
20916000.0 0.000000 0.160000
20919600.0 0.000000 0.160000
20923200.0 0.000000 0.180000
20926800.0 0.000000 0.280000
20930400.0 0.000000 0.400000
20934000.0 0.016985 0.450000
20937600.0 0.158431 0.500000
20941200.0 0.321626 0.550000
20944800.0 0.459427 0.580000
20948400.0 0.557345 0.600000
20952000.0 0.609622 0.580000
20955600.0 0.614371 0.550000
20959200.0 0.571936 0.520000
20962800.0 0.484545 0.550000
20966400.0 0.357198 0.680000
20970000.0 0.200879 0.880000
20973600.0 0.046623 1.000000
20977200.0 0.000000 0.950000
20980800.0 0.000000 0.750000
20984400.0 0.000000 0.520000
20988000.0 0.000000 0.350000
20991600.0 0.000000 0.260000
20995200.0 0.000000 0.220000
20998800.0 0.000000 0.180000
21002400.0 0.000000 0.160000
21006000.0 0.000000 0.160000
21009600.0 0.000000 0.180000
21013200.0 0.000000 0.280000
21016800.0 0.000000 0.400000
21020400.0 0.016982 0.450000
21024000.0 0.158803 0.500000
21027600.0 0.322254 0.550000
21031200.0 0.460132 0.580000
21034800.0 0.557994 0.600000
21038400.0 0.610112 0.580000
21042000.0 0.614617 0.550000
21045600.0 0.571867 0.520000
21049200.0 0.484099 0.550000
21052800.0 0.356333 0.680000
21056400.0 0.199614 0.880000
21060000.0 0.045381 1.000000
21063600.0 0.000000 0.950000
21067200.0 0.000000 0.750000
21070800.0 0.000000 0.520000
21074400.0 0.000000 0.350000
21078000.0 0.000000 0.260000
21081600.0 0.000000 0.220000
21085200.0 0.000000 0.180000
21088800.0 0.000000 0.160000
21092400.0 0.000000 0.160000
21096000.0 0.000000 0.180000
21099600.0 0.000000 0.280000
21103200.0 0.000000 0.400000
21106800.0 0.017940 0.450000
21110400.0 0.168115 0.500000
21114000.0 0.340838 0.550000
21117600.0 0.485971 0.580000
21121200.0 0.588506 0.600000
21124800.0 0.642744 0.580000
21128400.0 0.646984 0.550000
21132000.0 0.601705 0.520000
21135600.0 0.509176 0.550000
21139200.0 0.374464 0.680000
21142800.0 0.209033 0.880000
21146400.0 0.046505 1.000000
21150000.0 0.000000 0.950000
21153600.0 0.000000 0.750000
21157200.0 0.000000 0.520000
21160800.0 0.000000 0.350000
21164400.0 0.000000 0.260000
21168000.0 0.000000 0.220000
21171600.0 0.000000 0.180000
21175200.0 0.000000 0.160000
21178800.0 0.000000 0.160000
21182400.0 0.000000 0.180000
21186000.0 0.000000 0.280000
21189600.0 0.000000 0.400000
21193200.0 0.017947 0.450000
21196800.0 0.168536 0.500000
21200400.0 0.341523 0.550000
21204000.0 0.486723 0.580000
21207600.0 0.589184 0.600000
21211200.0 0.643242 0.580000
21214800.0 0.647217 0.550000
21218400.0 0.601600 0.520000
21222000.0 0.508670 0.550000
21225600.0 0.373513 0.680000
21229200.0 0.207657 0.880000
21232800.0 0.045181 1.000000
21236400.0 0.000000 0.950000
21240000.0 0.000000 0.750000
21243600.0 0.000000 0.520000
21247200.0 0.000000 0.350000
21250800.0 0.000000 0.260000
21254400.0 0.000000 0.220000
21258000.0 0.000000 0.180000
21261600.0 0.000000 0.160000
21265200.0 0.000000 0.160000
21268800.0 0.000000 0.180000
21272400.0 0.000000 0.280000
21276000.0 0.000000 0.400000
21279600.0 0.017957 0.450000
21283200.0 0.168958 0.500000
21286800.0 0.342202 0.550000
21290400.0 0.487462 0.580000
21294000.0 0.589842 0.600000
21297600.0 0.643715 0.580000
21301200.0 0.647420 0.550000
21304800.0 0.601460 0.520000
21308400.0 0.508128 0.550000
21312000.0 0.372525 0.680000
21315600.0 0.206247 0.880000
21319200.0 0.043847 1.000000
21322800.0 0.000000 0.950000
21326400.0 0.000000 0.750000
21330000.0 0.000000 0.520000
21333600.0 0.000000 0.350000
21337200.0 0.000000 0.260000
21340800.0 0.000000 0.220000
21344400.0 0.000000 0.180000
21348000.0 0.000000 0.160000
21351600.0 0.000000 0.160000
21355200.0 0.000000 0.180000
21358800.0 0.000000 0.280000
21362400.0 0.000000 0.400000
21366000.0 0.017969 0.450000
21369600.0 0.169379 0.500000
21373200.0 0.342874 0.550000
21376800.0 0.488187 0.580000
21380400.0 0.590480 0.600000
21384000.0 0.644161 0.580000
21387600.0 0.647591 0.550000
21391200.0 0.601287 0.520000
21394800.0 0.507550 0.550000
21398400.0 0.371500 0.680000
21402000.0 0.204804 0.880000
21405600.0 0.042504 1.000000
21409200.0 0.000000 0.950000
21412800.0 0.000000 0.750000
21416400.0 0.000000 0.520000
21420000.0 0.000000 0.350000
21423600.0 0.000000 0.260000
21427200.0 0.000000 0.220000
21430800.0 0.000000 0.180000
21434400.0 0.000000 0.160000
21438000.0 0.000000 0.160000
21441600.0 0.000000 0.180000
21445200.0 0.000000 0.280000
21448800.0 0.000000 0.400000
21452400.0 0.017984 0.450000
21456000.0 0.169800 0.500000
21459600.0 0.343538 0.550000
21463200.0 0.488897 0.580000
21466800.0 0.591096 0.600000
21470400.0 0.644579 0.580000
21474000.0 0.647731 0.550000
21477600.0 0.601079 0.520000
21481200.0 0.506935 0.550000
21484800.0 0.370440 0.680000
21488400.0 0.203328 0.880000
21492000.0 0.041155 1.000000
21495600.0 0.000000 0.950000
21499200.0 0.000000 0.750000
21502800.0 0.000000 0.520000
21506400.0 0.000000 0.350000
21510000.0 0.000000 0.260000
21513600.0 0.000000 0.220000
21517200.0 0.000000 0.180000
21520800.0 0.000000 0.160000
21524400.0 0.000000 0.160000
21528000.0 0.000000 0.180000
21531600.0 0.000000 0.280000
21535200.0 0.000000 0.400000
21538800.0 0.018001 0.450000
21542400.0 0.170218 0.500000
21546000.0 0.344193 0.550000
21549600.0 0.489589 0.580000
21553200.0 0.591688 0.600000
21556800.0 0.644970 0.580000
21560400.0 0.647839 0.550000
21564000.0 0.600836 0.520000
21567600.0 0.506285 0.550000
21571200.0 0.369343 0.680000
21574800.0 0.201821 0.880000
21578400.0 0.039801 1.000000
21582000.0 0.000000 0.950000
21585600.0 0.000000 0.750000
21589200.0 0.000000 0.520000
21592800.0 0.000000 0.350000
21596400.0 0.000000 0.260000
21600000.0 0.000000 0.220000
21603600.0 0.000000 0.180000
21607200.0 0.000000 0.160000
21610800.0 0.000000 0.160000
21614400.0 0.000000 0.180000
21618000.0 0.000000 0.280000
21621600.0 0.000000 0.400000
21625200.0 0.018019 0.450000
21628800.0 0.170634 0.500000
21632400.0 0.344837 0.550000
21636000.0 0.490264 0.580000
21639600.0 0.592257 0.600000
21643200.0 0.645331 0.580000
21646800.0 0.647913 0.550000
21650400.0 0.600558 0.520000
21654000.0 0.505597 0.550000
21657600.0 0.368211 0.680000
21661200.0 0.200282 0.880000
21664800.0 0.038442 1.000000
21668400.0 0.000000 0.950000
21672000.0 0.000000 0.750000
21675600.0 0.000000 0.520000
21679200.0 0.000000 0.350000
21682800.0 0.000000 0.260000
21686400.0 0.000000 0.220000
21690000.0 0.000000 0.180000
21693600.0 0.000000 0.160000
21697200.0 0.000000 0.160000
21700800.0 0.000000 0.180000
21704400.0 0.000000 0.280000
21708000.0 0.000000 0.400000
21711600.0 0.018039 0.450000
21715200.0 0.171045 0.500000
21718800.0 0.345469 0.550000
21722400.0 0.490921 0.580000
21726000.0 0.592800 0.600000
21729600.0 0.645662 0.580000
21733200.0 0.647954 0.550000
21736800.0 0.600243 0.520000
21740400.0 0.504874 0.550000
21744000.0 0.367044 0.680000
21747600.0 0.198713 0.880000
21751200.0 0.037083 1.000000
21754800.0 0.000000 0.950000
21758400.0 0.000000 0.750000
21762000.0 0.000000 0.520000
21765600.0 0.000000 0.350000
21769200.0 0.000000 0.260000
21772800.0 0.000000 0.220000
21776400.0 0.000000 0.180000
21780000.0 0.000000 0.160000
21783600.0 0.000000 0.160000
21787200.0 0.000000 0.180000
21790800.0 0.000000 0.280000
21794400.0 0.000000 0.400000
21798000.0 0.018060 0.450000
21801600.0 0.171452 0.500000
21805200.0 0.346089 0.550000
21808800.0 0.491557 0.580000
21812400.0 0.593318 0.600000
21816000.0 0.645963 0.580000
21819600.0 0.647962 0.550000
21823200.0 0.599893 0.520000
21826800.0 0.504114 0.550000
21830400.0 0.365842 0.680000
21834000.0 0.197113 0.880000
21837600.0 0.035724 1.000000
21841200.0 0.000000 0.950000
21844800.0 0.000000 0.750000
21848400.0 0.000000 0.520000
21852000.0 0.000000 0.350000
21855600.0 0.000000 0.260000
21859200.0 0.000000 0.220000
21862800.0 0.000000 0.180000
21866400.0 0.000000 0.160000
21870000.0 0.000000 0.160000
21873600.0 0.000000 0.180000
21877200.0 0.000000 0.280000
21880800.0 0.000000 0.400000
21884400.0 0.018081 0.450000
21888000.0 0.171852 0.500000
21891600.0 0.346695 0.550000
21895200.0 0.492172 0.580000
21898800.0 0.593808 0.600000
21902400.0 0.646232 0.580000
21906000.0 0.647934 0.550000
21909600.0 0.599507 0.520000
21913200.0 0.503318 0.550000
21916800.0 0.364605 0.680000
21920400.0 0.195485 0.880000
21924000.0 0.034366 1.000000
21927600.0 0.000000 0.950000
21931200.0 0.000000 0.750000
21934800.0 0.000000 0.520000
21938400.0 0.000000 0.350000
21942000.0 0.000000 0.260000
21945600.0 0.000000 0.220000
21949200.0 0.000000 0.180000
21952800.0 0.000000 0.160000
21956400.0 0.000000 0.160000
21960000.0 0.000000 0.180000
21963600.0 0.000000 0.280000
21967200.0 0.000000 0.400000
21970800.0 0.018103 0.450000
21974400.0 0.172246 0.500000
21978000.0 0.347285 0.550000
21981600.0 0.492765 0.580000
21985200.0 0.594270 0.600000
21988800.0 0.646468 0.580000
21992400.0 0.647871 0.550000
21996000.0 0.599085 0.520000
21999600.0 0.502486 0.550000
22003200.0 0.363335 0.680000
22006800.0 0.193829 0.880000
22010400.0 0.033013 1.000000
22014000.0 0.000000 0.950000
22017600.0 0.000000 0.750000
22021200.0 0.000000 0.520000
22024800.0 0.000000 0.350000
22028400.0 0.000000 0.260000
22032000.0 0.000000 0.220000
22035600.0 0.000000 0.180000
22039200.0 0.000000 0.160000
22042800.0 0.000000 0.160000
22046400.0 0.000000 0.180000
22050000.0 0.000000 0.280000
22053600.0 0.000000 0.400000
22057200.0 0.018124 0.450000
22060800.0 0.172631 0.500000
22064400.0 0.347859 0.550000
22068000.0 0.493334 0.580000
22071600.0 0.594704 0.600000
22075200.0 0.646672 0.580000
22078800.0 0.647773 0.550000
22082400.0 0.598626 0.520000
22086000.0 0.501618 0.550000
22089600.0 0.362032 0.680000
22093200.0 0.192146 0.880000
22096800.0 0.031667 1.000000
22100400.0 0.000000 0.950000
22104000.0 0.000000 0.750000
22107600.0 0.000000 0.520000
22111200.0 0.000000 0.350000
22114800.0 0.000000 0.260000
22118400.0 0.000000 0.220000
22122000.0 0.000000 0.180000
22125600.0 0.000000 0.160000
22129200.0 0.000000 0.160000
22132800.0 0.000000 0.180000
22136400.0 0.000000 0.280000
22140000.0 0.000000 0.400000
22143600.0 0.018145 0.450000
22147200.0 0.173007 0.500000
22150800.0 0.348416 0.550000
22154400.0 0.493879 0.580000
22158000.0 0.595107 0.600000
22161600.0 0.646842 0.580000
22165200.0 0.647640 0.550000
22168800.0 0.598130 0.520000
22172400.0 0.500715 0.550000
22176000.0 0.360695 0.680000
22179600.0 0.190437 0.880000
22183200.0 0.030328 1.000000
22186800.0 0.000000 0.950000
22190400.0 0.000000 0.750000
22194000.0 0.000000 0.520000
22197600.0 0.000000 0.350000
22201200.0 0.000000 0.260000
22204800.0 0.000000 0.220000
22208400.0 0.000000 0.180000
22212000.0 0.000000 0.160000
22215600.0 0.000000 0.160000
22219200.0 0.000000 0.180000
22222800.0 0.000000 0.280000
22226400.0 0.000000 0.400000
22230000.0 0.018164 0.450000
22233600.0 0.173372 0.500000
22237200.0 0.348953 0.550000
22240800.0 0.494398 0.580000
22244400.0 0.595480 0.600000
22248000.0 0.646978 0.580000
22251600.0 0.647470 0.550000
22255200.0 0.597599 0.520000
22258800.0 0.499777 0.550000
22262400.0 0.359327 0.680000
22266000.0 0.188703 0.880000
22269600.0 0.029001 1.000000
22273200.0 0.000000 0.950000
22276800.0 0.000000 0.750000
22280400.0 0.000000 0.520000
22284000.0 0.000000 0.350000
22287600.0 0.000000 0.260000
22291200.0 0.000000 0.220000
22294800.0 0.000000 0.180000
22298400.0 0.000000 0.160000
22302000.0 0.000000 0.160000
22305600.0 0.000000 0.180000
22309200.0 0.000000 0.280000
22312800.0 0.000000 0.400000
22316400.0 0.018182 0.450000
22320000.0 0.173726 0.500000
22323600.0 0.349471 0.550000
22327200.0 0.494890 0.580000
22330800.0 0.595820 0.600000
22334400.0 0.647078 0.580000
22338000.0 0.647263 0.550000
22341600.0 0.597031 0.520000
22345200.0 0.498804 0.550000
22348800.0 0.357928 0.680000
22352400.0 0.186945 0.880000
22356000.0 0.027685 1.000000
22359600.0 0.000000 0.950000
22363200.0 0.000000 0.750000
22366800.0 0.000000 0.520000
22370400.0 0.000000 0.350000
22374000.0 0.000000 0.260000
22377600.0 0.000000 0.220000
22381200.0 0.000000 0.180000
22384800.0 0.000000 0.160000
22388400.0 0.000000 0.160000
22392000.0 0.000000 0.180000
22395600.0 0.000000 0.280000
22399200.0 0.000000 0.400000
22402800.0 0.018289 0.450000
22406400.0 0.174383 0.500000
22410000.0 0.350363 0.550000
22413600.0 0.495777 0.580000
22417200.0 0.596560 0.600000
22420800.0 0.647576 0.580000
22424400.0 0.647451 0.550000
22428000.0 0.596853 0.520000
22431600.0 0.498215 0.550000
22435200.0 0.356891 0.680000
22438800.0 0.185485 0.880000
22442400.0 0.026501 1.000000
22446000.0 0.000000 0.950000
22449600.0 0.000000 0.750000
22453200.0 0.000000 0.520000
22456800.0 0.000000 0.350000
22460400.0 0.000000 0.260000
22464000.0 0.000000 0.220000
22467600.0 0.000000 0.180000
22471200.0 0.000000 0.160000
22474800.0 0.000000 0.160000
22478400.0 0.000000 0.180000
22482000.0 0.000000 0.280000
22485600.0 0.000000 0.400000
22489200.0 0.018395 0.450000
22492800.0 0.175030 0.500000
22496400.0 0.351236 0.550000
22500000.0 0.496639 0.580000
22503600.0 0.597268 0.600000
22507200.0 0.648040 0.580000
22510800.0 0.647604 0.550000
22514400.0 0.596643 0.520000
22518000.0 0.497595 0.550000
22521600.0 0.355827 0.680000
22525200.0 0.184005 0.880000
22528800.0 0.025329 1.000000
22532400.0 0.000000 0.950000
22536000.0 0.000000 0.750000
22539600.0 0.000000 0.520000
